,type,url,headline,euRelation,countryOfOrigin,claimreviewed,source_url,date_published_parsed
541,Debunk,https://faktoje.al/menaxheri-qe-u-refuzua-te-takohej-nga-guardiola-asnje-lidhje-me-izraelin/,Manager who was refused to meet by Guardiola no relation to Israel,Indirect,AL,Pep Guardiola refuses to shake hands with Israeli leader in stadium,https://www.facebook.com/infosport.mk/posts/1211394273570745/,2024-06-03 12:25:28.000
542,Debunk,https://mythdetector.ge/en/disinformation-that-the-olena-zelenska-foundation-is-involved-in-ukrainian-child-trafficking/,Disinformation that the Olena Zelenska Foundation is involved in Ukrainian Child Trafficking,Indirect,GE,Olena Zelenska Foundation is involved in Ukrainian Child Trafficking,https://www.facebook.com/eduard.jishkariani/posts/pfbid0UM6edup6j5ZJV4VXSeiEnrFJNmE2SPNK5AFFx1EqwJXFjXqsffooM4FGy3SLXw7ml,2024-06-03 11:24:02.000
543,Debunk,https://info-veritas.com/desinformacion-video-personas-carretera-no-espana/,This video in which hundreds of black people are seen on a road is not from Spain,Direct,ES,"Apocalypse migr4t0ri0 in Spain

Not a child, not a woman. Only young people who don't run away from any gv3rr4 or r3pr3slón

This is not normal. Europe, wake up, it may already be too late..",https://x.com/lady_habsburg/status/1795720155919687710,2024-06-03 10:27:47.000
544,Debunk,https://faktoje.al/rusia-dhe-jo-nato-po-rikthejne-sherbimin-ushtarak-ne-evrope/,"Russia, not NATO, is returning military service to Europe",Indirect,AL,Europe and NATO are forcing us to sleep with bulletproof in bunkers,https://www.facebook.com/gezim.selmani.35/posts/pfbid0MubcGcRNWMefj5CTBXZPV6gj2Dot8goofGPKY86f6ugvan6jaRcPmiUSQPQEfH9Fl,2024-06-03 09:47:05.000
545,Debunk,https://faktoje.al/presidenca-e-maqedonise-se-veriut-nuk-hoqi-shqipen-nga-faqja-zyrtare/,The Presidency of Northern Macedonia did not remove the Albanian from the official website,Indirect,AL,The Presidency of Northern Macedonia has deleted the Albanian language from the official online website,https://www.gazetaexpress.com/presidentja-e-maqedonise-se-veriut-ben-nje-veprim-skandaloz-e-fshin-gjuhen-shqipe-nga-faqja-zyrtare/,2024-06-03 09:42:55.000
546,Debunk,https://www.ostro.si/si/razkrinkavanje/objave/nova24tv-manipulativno-o-mescevem-sluzbenem-vozilu,Nova24tv manipulative about Luka Mesec's official vehicle,Indirect,SI,"“Do they really [in the Levica] think anyone believes them? [Luke Mesec] In front of the cameras with the train, behind the cameras with the BMW”",https://nova24tv.si/res-mislijo-da-jim-kdo-verjame-pred-kamerami-z-vlakom-za-kamerami-z-bmw-jem/#goog_rewarded,2024-06-03 04:00:00.000
547,Debunk,https://maldita.es/malditobulo/20240603/cristiano-ronaldo-ninos-gaza-audio-alterado/,"No, this video doesn't show Cristiano Ronaldo sending a message to the children of Gaza: the audio is altered",Indirect,ES,Cristiano Ronaldo sends a message to the children of Gaza,https://www.tiktok.com/@la.realidad.holog/video/7374385902094699808,2024-06-03 00:00:00.000
548,Factcheck,https://decheckers.be/s/6zd4g,"Fact check: yes, Belgian growth last year was three times higher than the euro zone average, but that says little",Direct,BE,Vorig jaar was de economische groei in ons land drie keer zo hoog als het gemiddelde van de eurozone.,https://www.goplay.be/video/de-verkiezingstafel/de-verkiezingstafel-s1/de-verkiezingstafel-s2024-aflevering-1,2024-06-03 00:00:00.000
549,Debunk,https://factcheck.ge/ka/story/42918-olaf-sholcis-citata-ukrainis-natoshi-tsevrobastan-dakavshirebit-mcdari-konteqstit-vrceldeba,Olaf Scholz's quote about Ukraine's NATO membership is being circulated out of context,Indirect,GE,Olaf Scholz's quote about Ukraine's NATO membership is being circulated out of context,https://www.facebook.com/photo/?fbid=483487077367077&set=a.207202668328854,2024-06-02 07:47:18.357
550,Debunk,https://maldita.es/feminismo/20240602/marina-saenz-sumar-camas-matrimonio-violacion/,"No, activist Marina Sáenz has not said that “couples should sleep in separate beds” because married couples favor “the rape of the male over the woman”",Indirect,ES,Activist Marina Sáenz: “couples should sleep in separate beds because double beds are a heteropatriarchal invention to encourage the rape of men against women”,https://x.com/intipite/status/1796610698807586937,2024-06-02 00:00:00.000
551,Debunk,https://pravda.org.pl/julia-zugaj-tusk/,Will students analyze songs by Julia Zugaj? Tusk's viral flimik is the work of artificial intelligence,Indirect,PL,Polish primer minister said that famous influencer Julia Żugaj will be a topic of one of the lessons in school program,https://www.tiktok.com/@fejkowi/video/7345162918549310752?_r=1&amp%3B_t=8lkLwPeyZbV,2024-06-01 17:55:34.000
552,Debunk,https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/ar-tikrai-jau-sukurtos-vakcinos-nuo-dar-neegzistuojancios-pandemijos-120023184,Are vaccines really already developed against a pandemic that does not yet exist?,Indirect,LT,"New vaccines against pandemic influenza have already been developed and accumulated, which do not even exist yet.",https://paranormal.lt/news-2024-05-27-4?fbclid=IwZXh0bgNhZW0CMTAAAR1Y9pzwgYmhWibHVXWX5q82rEpfjeFYnDvI3_uKqiLxnhFJigWktJMK0Os_aem_AaTSrs0HRxqMOnKj5oixZqDMwwmwheWpGQCIpDHXOmoQXaSGk-5LhZOctNhzUA4FW5CTSoQIvOnUkYZhtNy8GgrM,2024-06-01 02:10:36.000
553,Debunk,https://www.delfi.lt/news/melo-detektorius/manipuliacija/kodel-geguze-i-ivairius-incidentus-pateko-ne-vienas-rusijos-rezima-palaikantis-politinis-lyderis-120023181,Why did not a single Russian pro-regime political leader get involved in various incidents in May?,Indirect,LT,"Over the past month, information has appeared in the media about killings or accidents involving key political figures who either oppose military support for Ukraine or establish diplomatic relations with Russia. These circumstances indirectly indicate the targeted elimination of political leaders who do not support the Pentagon's global policy",https://www.facebook.com/permalink.php?story_fbid=pfbid02CdxpX87dfUad38oeogURbSoBf4vYCkncLEPEfQh6N3ugbwwm1LKs2ZqpLWt8h8fNl&id=61556817549024,2024-06-01 00:52:36.000
554,Factcheck,https://decheckers.be/s/qvusq,"Fact check: Have migration figures in Italy increased since Meloni came to power, as Vooruit claims?",Direct,BE,De migratie-instroom in Italië is nog nooit zo groot geweest als onder premier Meloni.,https://www.humo.be/nieuws/melissa-depraetere-vs-tom-van-grieken-in-uw-model-rijdt-de-bus-niet-meer-en-staat-er-geen-verpleegster-meer-aan-het-bed~bbe244e4/?referrer=https://www.google.com/&referrer=https://www.vrt.be/vrtnws/nl/2024/05/24/migratiecijfers-onder-meloni-gestegen/,2024-06-01 00:00:00.000
555,Debunk,https://www.delfi.lt/news/melo-detektorius/melas/ar-pentagonas-del-pagalbos-ukrainai-iskele-50-baudziamuju-bylu-120023178,Has the Pentagon filed 50 criminal cases over aid to Ukraine?,Indirect,LT,The Pentagon has filed more than 50 criminal cases over U.S. aid to Ukraine,https://www.facebook.com/jurate.sarapoviene/posts/pfbid0318FX9Z8JLjS7F9QCW4b4Jr9atyaHPUc4NQroxzUX7yHHC3BpN7wEFrWV3djG5PF7l,2024-05-31 23:38:42.000
556,Debunk,https://www.factchecker.gr/2024/05/31/disinformation-about-ukranian-wives-called-the-military-recruiters-on-their-husbands-in-kharkov-area/,Is it true that Ukrainian women are rewarded for denouncing their men if they don't join the army?,Indirect,GR,"You don't like your husband, who hides and doesn't go to the Army in #Ukraine? You report him to the conscription office, and they award you with a diploma!",https://x.com/MyLordBebo/status/1794427198545314257,2024-05-31 18:37:51.000
557,Debunk,https://www.delfi.lt/news/melo-detektorius/melas/ar-tikrai-bidenas-savo-ipediniui-uzkirs-kelia-uzbaigti-ukrainos-kara-120023142,Will Biden really prevent his successor from ending the war in Ukraine?,Indirect,LT,Joe Biden intends to prevent the future [US] president from ending the Ukraine war with a 10-year agreement,https://www.facebook.com/gitana.kitaip/posts/pfbid09zJewxTo3FuN1eveasCVZV6bCAdkZWGvFJdGifJyw1XzgFxJt5Cga8uiF1jvDZgml,2024-05-31 18:37:19.000
558,Debunk,https://www.delfi.lt/news/melo-detektorius/melas/ar-mokykla-baige-lietuviai-bus-siunciami-kautis-i-ukraina-120023124,Will Lithuanians who have graduated from school be sent to fight in Ukraine?,Indirect,LT,Lithuania has not delayed its promises and has already started sending its citizens to Ukraine. The Ministry of National Defense called for the sending of schoolchildren and students to the army,https://www.facebook.com/permalink.php?story_fbid=pfbid029mJrMrPYyBq33iHN7BLmMY2B4aNGUK3YS6a9bQ2HZT5GtvdLLSizSF7T7mFQMVBhl&id=61556930145027,2024-05-31 17:39:35.000
559,Debunk,https://verifica.efe.com/etiqueta-apeel-toxico-alimento-gates-falso/,The Apeel label does not imply that a food is toxic,Indirect,ES,"The Apeel label, a company owned by Bill Gates, indicates that a food contains toxic compounds",https://x.com/InfoNewsABC/status/1652748317736988676,2024-05-31 17:12:53.000
560,Debunk,https://www.delfi.lt/news/melo-detektorius/manipuliacija/kodel-astrazeneca-nusprende-pasalinti-is-pasaulines-rinkos-savo-kurta-covid-19-vakcina-120023109,Why has AstraZeneca decided to remove the COVID-19 vaccine it has developed from the global market?,Indirect,LT,The COVID-19 vaccine developed by AstraZeneca is being withdrawn from the market due to horrific side effects,https://www.facebook.com/permalink.php?story_fbid=pfbid0juciE3u2XbPnJtYj2LnXjGSfBkS5dWEWoDijFoCf1GneWg5DN7kDZoUFHE1MHhi9l&id=100094550277010,2024-05-31 16:48:15.000
561,Debunk,https://www.newtral.es/bulo-cristiano-ronaldo-gaza/20240531/,"Cristiano Ronaldo does not refer in this video to children from Gaza, but to those from Syria",Indirect,ES,The soccer player Cristiano Ronaldo published a video in which he sends a message to the children of Gaza: “The world is with you”.,https://www.facebook.com/pipe.son.58/posts/1013115600518009/,2024-05-31 15:38:35.000
562,Debunk,https://www.delfi.lt/news/melo-detektorius/manipuliacija/ka-reiskia-zinutes-apie-astrazeneca-vakcinos-siaubinga-salutini-poveiki-120023088,What do the messages about the “horrible side effects” of the AstraZeneca vaccine mean?,Indirect,LT,AstraZeneca has publicly acknowledged for the first time that the COVID-19 vaccine they are developing causes horrific side effects,https://www.facebook.com/permalink.php?story_fbid=pfbid0y6Jgd8YxyLgDFP59PWDee153gLcRxBkztdthZm8MkhnwAF3fHVwwA5c79i3Uo9eRl&id=100064481358420,2024-05-31 15:33:03.000
563,Factcheck,https://demagog.org.pl/wypowiedzi/ilu-pracownikow-objely-zwolnienia-grupowe/,How many employees were affected by collective layoffs?,Indirect,PL,"Mass layoffs in March this year involved 17,000 workers from 159 companies",https://www.tiktok.com/@annabrylka/video/7372615814333205793,2024-05-31 15:22:00.000
564,Debunk,https://correctiv.org/faktencheck/2024/05/31/europawahl-2024-afd-verbreitet-tabelle-die-anderen-parteien-falsche-positionen-unterstellt/,2024 European elections: AfD disseminates infographic that imputes incorrect positions to other parties,Direct,DE,"The AfD represents eight positions in the European elections: “Nation state over EU centralism,” “protect external borders,” “enforce deportations,” “diplomacy instead of weapons,” “repair Nord Stream,” “nuclear power & combustion engine,” “against an EU debt union,” and “receive cash.” The Union, FDP, SPD and Greens would reject these points",https://www.facebook.com/AfDimEUParlament/posts/pfbid0A9FLikoPpUaNrCkfK4nqafGaVP3jT9L6SQuD5SR6tb93K5NV7SCuax6oQ1JsjXKwl,2024-05-31 14:57:56.000
565,Debunk,https://faktograf.hr/2024/05/31/pep-guardiola-nije-se-odbio-rukovati-s-izraelcem-a-snimka-je-nastala-prije-eskalacije-rata/,Pep Guardiola did not refuse to shake hands with the Israeli and the video was made before the escalation of the war,Indirect,HR,"The video shows Manchester City coach Pep Guardiola refusing to lend a hand to the Israeli after the game that the club played against West Ham, thus expressing his disagreement with the war that the country is currently waging in the Gaza Strip",https://sop.ba/kkako-je-pep-guardiola-odusevio-palestinski-narod/?fbclid=IwZXh0bgNhZW0CMTEAAR0M_MRkT43gA6TLcjuuqwk_1jwJNrsPkhp4L-Ttokdgz0viZa2XCrOnNdo_aem_AbL2NZ3ubVEAgE0MXxqjnZzRMNSJplq-4XuNsdD_9yOFTOn7Ctq81qp2EQst8bfPwMA6t8oEvxnAsHpmT32fXlvz,2024-05-31 14:41:31.000
566,Debunk,https://facta.news/antibufale/2024/05/31/pub-festeggiamenti-condanna-trump/,"No, this pub didn't cheer for Donald Trump's conviction",Indirect,IT,Are there any Americans a little concerned about Trump's possible return,https://facta.news/antibufale/2024/05/31/pub-festeggiamenti-condanna-trump/,2024-05-31 13:46:45.000
567,Debunk,https://demagog.org.pl/fake_news/oszusci-nie-ustaja-scamy-na-cejrowskiego-kammela-i-gasowskiego/,"Fraudsters do not stop — scams on Cejrowski, Kammel and Gąsowski",Direct,PL,"Wojciech Cejrowski and other famous people such as Andrzej Piaseczny, Tomasz Kammel or Piotr Gąsowski are dead",https://www.facebook.com/permalink.php?story_fbid=433742896178869&id=100086294852074&ref=embed_post,2024-05-31 13:46:24.000
568,Debunk,https://verifica.efe.com/handelsblatt-no-se-burlo-suspension-servicios-consulares-ucrania/,The German newspaper Handelsblatt did not mock Ukraine's suspension of consular services,Indirect,ES,The German newspaper Handelsblatt has published a cover with a photo of a mutilated hand holding a Ukrainian passport to criticize the suspension of consular services for men of recruitment age,https://www.facebook.com/share/p/416HtA72SYrA69vZ/,2024-05-31 13:02:03.000
569,Debunk,https://raskrinkavanje.ba/analiza/evropska-unija-nema-nista-s-dodjeljivanjem-ili-oduzimanjem-medalje-turskom-kung-fu-prvaku,Evropska unija nema ništa s dodjeljivanjem ili oduzimanjem medalje turskom kung-fu prvaku,Direct,BA,"Evropska unija povlači nagradu zlatnu medalju Kung Fu šampionata koju je primio svjetski prvak, Erbakan Akioz, zbog podizanja palestinske zastave i plesanja Dabke na dodjeli nagrada.",https://www.facebook.com/Dino.rustic.7/posts/pfbid024hJgH6a3LAJDrzut7qyr2tu5pABSCg3PkFeUvAd46swtScxd4WpCP1VvjgHnbv7Tl,2024-05-31 12:36:45.389
570,Factcheck,https://demagog.org.pl/wypowiedzi/obozy-na-polskiej-granicy-sprawdzamy-co-przewiduje-pakt-o-migracji-i-azylu/,Camps on the Polish border? We check what the Pact on Migration and Asylum provides,Direct,PL,"In the proposed treaty amendments, which are indirectly linked to the migration pact, it is written that refugee camps - I remind you: these are not refugees, but illegal immigrants - will be built mainly on the border of the European Union with third countries. Who has the longest border in the European Union? Poland. We are talking here about the longest land stretch",https://www.radiomaryja.pl/multimedia/glosowanie-nad-paktem-migracyjnym-w-europarlamencie-przed-zakonczeniem-kadencji/,2024-05-31 12:25:50.000
571,Debunk,https://proveri.afp.com/doc.afp.com.34U998W,Germany has not decriminalized the possession and sharing of child pornography,Indirect,BG,Germany has decriminalised the possession and sharing of child pornography,,2024-05-31 12:21:00.000
572,Debunk,https://www.delfi.lt/news/melo-detektorius/klastote/ka-zinome-apie-netanyahu-sulaikymo-atvaizda-120022860,What do we know about the image of Netanyahu's detention?,Indirect,LT,Image depicting Israeli Prime Minister Benjamin Netanyahu being arrested by police officers,https://www.facebook.com/permalink.php?story_fbid=pfbid0H6FCtRKgrD8SsC28A8ACqrocHNbjJaaxH7Jr8nC4Dj8yYGcYrhYkbzwj3m64oZcpl&id=100069734714376,2024-05-31 11:59:14.000
573,Debunk,https://facta.news/antibufale/2024/05/31/occupazione-palestina-statale-danni/,This is not damage caused to the State Road by the pro-Palestine demonstrators,Indirect,IT,"The Milan state road destroyed by the pro Pal occupants: more than 100,000 euros in damage",https://x.com/AngeloMaggioni3/status/1796104959261356506,2024-05-31 11:09:57.000
574,Debunk,https://apa.at/faktencheck/posting-aus-2012-zu-ex-politikerin-korun-im-umlauf/,Posting from 2012 about ex-politician Korun in circulation,Indirect,AT,National Council member Alev Korun called for immediate minimum security for all asylum seekers,https://www.facebook.com/photo/?fbid=1110660733354636&set=a.110077730079613,2024-05-31 09:31:42.982
575,Debunk,https://faktakoll.afp.com/doc.afp.com.34TV2CH,Film propagates old myths about climate change,Indirect,FI,Current climate change is a natural process,https://swebbtv.se/w/1XjSEUXgTgWUCd5ZhZ1bwH,2024-05-31 09:26:00.000
576,Debunk,https://factcheck.ge/ru/story/42912-%D0%B4%D0%B5%D0%B7%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B2-%D0%B3%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D0%B8-%D0%B4%D0%B5%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D0%BB%D0%B8%D0%B7%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BE-%D1%80%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%BE%D0%B9-%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D0%B8,Disinformation: Germany has decriminalized the distribution of child pornography,Direct,GE,Germany has decriminalized the distribution of child pornography,https://web.archive.org/web/20240531133458/https://www.facebook.com/plugins/post.php?href=https://www.facebook.com/photo/?fbid=333520349762983&set=a.111064035341950,2024-05-31 08:48:25.345
